season,week,team,full_name,position,report_primary_injury,report_status,practice_primary_injury,practice_secondary_injury,practice_status,rest_day,ailment,p_rank,rest_only,r_rank,severity,key
2026,2,ATL,Chris Lindstrom,G,Concussion,Questionable,Concussion,,Full Participation in Practice,False,Concussion,0,False,1,2,ATL|Chris Lindstrom
2026,2,ATL,Tua Tagovailoa,QB,Oblique,Doubtful,Oblique,,Did Not Participate In Practice,False,Oblique,2,False,2,6,ATL|Tua Tagovailoa
2026,2,ATL,A.J. Terrell,CB,Shoulder,Questionable,Shoulder,,Did Not Participate In Practice,False,Shoulder,2,False,1,4,ATL|A.J. Terrell
2026,2,ATL,Ryan Neuzil,C,,None,Illness,,Did Not Participate In Practice,False,Illness,2,False,0,2,ATL|Ryan Neuzil
2026,2,ATL,Michael Penix Jr.,QB,Knee,Out,Knee,,Full Participation in Practice,False,Knee,0,False,3,6,ATL|Michael Penix Jr.
2026,2,ATL,Billy Bowman Jr.,CB,Achilles,Out,Achilles,,Full Participation in Practice,False,Achilles,0,False,3,6,ATL|Billy Bowman Jr.
2026,2,ATL,Kendal Daniels,LB,,None,Achilles,,Full Participation in Practice,False,Achilles,0,False,0,0,ATL|Kendal Daniels
2026,2,BAL,Calais Campbell,DT,,None,Not injury related - resting player,,Full Participation in Practice,True,none listed,0,True,0,0,BAL|Calais Campbell
2026,2,BAL,Ronnie Stanley,T,Toe,Questionable,Toe,,Limited Participation in Practice,False,Toe,1,False,1,3,BAL|Ronnie Stanley
2026,2,BAL,Trey Hendrickson,LB,Finger,Questionable,Finger,,Limited Participation in Practice,False,Finger,1,False,1,3,BAL|Trey Hendrickson
2026,2,BAL,Nnamdi Madubuike,DT,Neck,Out,Neck,,Limited Participation in Practice,False,Neck,1,False,3,7,BAL|Nnamdi Madubuike
2026,2,BAL,Jaylinn Hawkins,S,,None,Chest,,Full Participation in Practice,False,Chest,0,False,0,0,BAL|Jaylinn Hawkins
2026,2,BAL,John Simpson,G,Groin,Questionable,Groin,,Limited Participation in Practice,False,Groin,1,False,1,3,BAL|John Simpson
2026,2,BAL,Zay Flowers,WR,Hamstring,Doubtful,Hamstring,,Limited Participation in Practice,False,Hamstring,1,False,2,5,BAL|Zay Flowers
2026,2,BAL,T.J. Tampa,CB,Knee,Out,Knee,,Did Not Participate In Practice,False,Knee,2,False,3,8,BAL|T.J. Tampa
2026,2,BAL,Devontez Walker,WR,,None,Groin,,Full Participation in Practice,False,Groin,0,False,0,0,BAL|Devontez Walker
2026,2,BAL,Teddye Buchanan,LB,Knee,Out,Knee,,Limited Participation in Practice,False,Knee,1,False,3,7,BAL|Teddye Buchanan
2026,2,BAL,Keondre Jackson,S,,None,Shoulder,,Full Participation in Practice,False,Shoulder,0,False,0,0,BAL|Keondre Jackson
2026,2,BUF,Bradley Chubb,LB,,None,Thumb,,Full Participation in Practice,False,Thumb,0,False,0,0,BUF|Bradley Chubb
2026,2,BUF,Ty Johnson,RB,Hamstring,Questionable,Hamstring,,Limited Participation in Practice,False,Hamstring,1,False,1,3,BUF|Ty Johnson
2026,2,BUF,Terrel Bernard,LB,,None,Calf,,Limited Participation in Practice,False,Calf,1,False,0,1,BUF|Terrel Bernard
2026,2,BUF,Cole Bishop,S,Knee,Questionable,Knee,Groin,Limited Participation in Practice,False,Knee + Groin,1,False,1,3,BUF|Cole Bishop
2026,2,BUF,Jordan Hancock,CB,,None,Quadricep,,Full Participation in Practice,False,Quadricep,0,False,0,0,BUF|Jordan Hancock
2026,2,BUF,T.J. Sanders,DE,Knee,Questionable,Knee,Illness,Limited Participation in Practice,False,Knee + Illness,1,False,1,3,BUF|T.J. Sanders
2026,2,CAR,Darren Waller,TE,,None,Not injury related - resting player,,Full Participation in Practice,True,none listed,0,True,0,0,CAR|Darren Waller
2026,2,CAR,Bobby Brown III,DT,Back,Out,Back,,Did Not Participate In Practice,False,Back,2,False,3,8,CAR|Bobby Brown III
2026,2,CAR,Patrick Jones II,LB,Back,Questionable,Back,,Limited Participation in Practice,False,Back,1,False,1,3,CAR|Patrick Jones II
2026,2,CAR,Jalen Coker,WR,,None,Ankle,,Full Participation in Practice,False,Ankle,0,False,0,0,CAR|Jalen Coker
2026,2,CHI,Grady Jarrett,DT,,None,Not injury related - resting player,,Full Participation in Practice,True,none listed,0,True,0,0,CHI|Grady Jarrett
2026,2,CHI,Joe Thuney,G,,None,Not injury related - resting player,,Full Participation in Practice,True,none listed,0,True,0,0,CHI|Joe Thuney
2026,2,CHI,Xavier Woods,S,,None,Groin,,Full Participation in Practice,False,Groin,0,False,0,0,CHI|Xavier Woods
2026,2,CHI,D'Andre Swift,RB,,None,Ankle,Knee,Full Participation in Practice,False,Ankle + Knee,0,False,0,0,CHI|D'Andre Swift
2026,2,CHI,Neville Gallimore,DT,,None,Illness,,Full Participation in Practice,False,Illness,0,False,0,0,CHI|Neville Gallimore
2026,2,CHI,Dayo Odeyingbo,DE,,None,Shoulder,,Full Participation in Practice,False,Shoulder,0,False,0,0,CHI|Dayo Odeyingbo
2026,2,CHI,Darnell Wright,T,,None,Knee,,Full Participation in Practice,False,Knee,0,False,0,0,CHI|Darnell Wright
2026,2,CHI,Kyle Monangai,RB,,None,Hamstring,,Full Participation in Practice,False,Hamstring,0,False,0,0,CHI|Kyle Monangai
2026,2,CHI,Ozzy Trapilo,T,,None,Knee,,Full Participation in Practice,False,Knee,0,False,0,0,CHI|Ozzy Trapilo
2026,2,CHI,Malik Muhammad,CB,,None,Ankle,,Full Participation in Practice,False,Ankle,0,False,0,0,CHI|Malik Muhammad
2026,2,CIN,Jonathan Allen,DT,,None,Not injury related - resting player,,Full Participation in Practice,True,none listed,0,True,0,0,CIN|Jonathan Allen
2026,2,CIN,Samaje Perine,RB,,None,Illness,,Did Not Participate In Practice,False,Illness,2,False,0,2,CIN|Samaje Perine
2026,2,CIN,B.J. Hill,DT,Achilles,Questionable,Not injury related - resting player,Achilles,Did Not Participate In Practice,True,Achilles,2,False,1,4,CIN|B.J. Hill
2026,2,CIN,Dexter Lawrence,DT,,None,Not injury related - resting player,,Did Not Participate In Practice,True,none listed,0,True,0,0,CIN|Dexter Lawrence
2026,2,CIN,Joe Burrow,QB,Back,Questionable,Back,,Full Participation in Practice,False,Back,0,False,1,2,CIN|Joe Burrow
2026,2,CIN,Daxton Hill,CB,,None,Hand,,Full Participation in Practice,False,Hand,0,False,0,0,CIN|Daxton Hill
2026,2,CIN,Shemar Stewart,DE,,None,Knee,,Full Participation in Practice,False,Knee,0,False,0,0,CIN|Shemar Stewart
2026,2,CLE,Maliek Collins,DT,,None,Quadricep,,Limited Participation in Practice,False,Quadricep,1,False,0,1,CLE|Maliek Collins
2026,2,CLE,Elgton Jenkins,C,,None,Back,,Full Participation in Practice,False,Back,0,False,0,0,CLE|Elgton Jenkins
2026,2,CLE,Noah Igbinoghene,CB,Hand,Questionable,,,Unknown,False,none listed,0,False,1,2,CLE|Noah Igbinoghene
2026,2,CLE,Jerry Jeudy,WR,,None,Wrist,,Full Participation in Practice,False,Wrist,0,False,0,0,CLE|Jerry Jeudy
2026,2,CLE,Teven Jenkins,G,Back,Out,Back,,Did Not Participate In Practice,False,Back,2,False,3,8,CLE|Teven Jenkins
2026,2,CLE,Tyson Campbell,CB,Ankle,Questionable,Ankle,,Limited Participation in Practice,False,Ankle,1,False,1,3,CLE|Tyson Campbell
2026,2,CLE,Zion Johnson,G,,None,Knee,,Full Participation in Practice,False,Knee,0,False,0,0,CLE|Zion Johnson
2026,2,CLE,Dawand Jones,T,,None,Head,,Full Participation in Practice,False,Head,0,False,0,0,CLE|Dawand Jones
2026,2,CLE,Parker Brailsford,C,,None,Thumb,,Full Participation in Practice,False,Thumb,0,False,0,0,CLE|Parker Brailsford
2026,2,DAL,Malik Hooker,S,Forearm,Out,Forearm,,Did Not Participate In Practice,False,Forearm,2,False,3,8,DAL|Malik Hooker
2026,2,DAL,James Houston,LB,,None,Shoulder,,Full Participation in Practice,False,Shoulder,0,False,0,0,DAL|James Houston
2026,2,DAL,DeMarvion Overshown,LB,Hamstring,Out,Hamstring,,Did Not Participate In Practice,False,Hamstring,2,False,3,8,DAL|DeMarvion Overshown
2026,2,DAL,Ajani Cornelius,T,,None,Knee,,Full Participation in Practice,False,Knee,0,False,0,0,DAL|Ajani Cornelius
2026,2,DEN,Marvin Mims Jr.,WR,Foot,Out,Foot,,Did Not Participate In Practice,False,Foot,2,False,3,8,DEN|Marvin Mims Jr.
2026,2,DEN,Jonah Elliss,LB,,None,Shoulder,,Full Participation in Practice,False,Shoulder,0,False,0,0,DEN|Jonah Elliss
2026,2,DEN,Troy Franklin,WR,,None,Knee,,Full Participation in Practice,False,Knee,0,False,0,0,DEN|Troy Franklin
2026,2,DEN,RJ Harvey,RB,Hamstring,Questionable,Hamstring,,Limited Participation in Practice,False,Hamstring,1,False,1,3,DEN|RJ Harvey
2026,2,DET,D.J. Reed,CB,Foot,Questionable,Foot,,Limited Participation in Practice,False,Foot,1,False,1,3,DET|D.J. Reed
2026,2,DET,Christian Izien,S,,None,Groin,,Full Participation in Practice,False,Groin,0,False,0,0,DET|Christian Izien
2026,2,DET,Juice Scruggs,G,,None,Knee,,Full Participation in Practice,False,Knee,0,False,0,0,DET|Juice Scruggs
2026,2,DET,Christian Mahogany,G,Hip,Out,Hip,,Did Not Participate In Practice,False,Hip,2,False,3,8,DET|Christian Mahogany
2026,2,DET,Blake Miller,T,Knee,Out,Knee,,Did Not Participate In Practice,False,Knee,2,False,3,8,DET|Blake Miller
2026,2,GB,Javon Hargrave,DT,Knee,Doubtful,Knee,Concussion,Did Not Participate In Practice,False,Knee + Concussion,2,False,2,6,GB|Javon Hargrave
2026,2,GB,Aaron Banks,G,Knee,Questionable,Knee,,Limited Participation in Practice,False,Knee,1,False,1,3,GB|Aaron Banks
2026,2,GB,Benjamin St-Juste,CB,Hamstring,Questionable,Hamstring,,Limited Participation in Practice,False,Hamstring,1,False,1,3,GB|Benjamin St-Juste
2026,2,GB,Devonte Wyatt,DT,,None,Ankle,,Limited Participation in Practice,False,Ankle,1,False,0,1,GB|Devonte Wyatt
2026,2,GB,Zach Bako-Bewele,T,Knee,Questionable,Knee,,Limited Participation in Practice,False,Knee,1,False,1,3,GB|Zach Bako-Bewele
2026,2,GB,Lukas Van Ness,LB,Concussion,Questionable,Concussion,,Limited Participation in Practice,False,Concussion,1,False,1,3,GB|Lukas Van Ness
2026,2,GB,Ty'Ron Hopper,LB,,None,Achilles,,Limited Participation in Practice,False,Achilles,1,False,0,1,GB|Ty'Ron Hopper
2026,2,GB,Barryn Sorrell,LB,,None,Foot,,Limited Participation in Practice,False,Foot,1,False,0,1,GB|Barryn Sorrell
2026,2,GB,Warren Brinson,DT,Calf,Out,Calf,,Did Not Participate In Practice,False,Calf,2,False,3,8,GB|Warren Brinson
2026,2,GB,Brandon Cisse,CB,,None,Cramps,,Full Participation in Practice,False,Cramps,0,False,0,0,GB|Brandon Cisse
2026,2,HOU,Jadeveon Clowney,DE,Knee,Out,Knee,,Did Not Participate In Practice,False,Knee,2,False,3,8,HOU|Jadeveon Clowney
2026,2,HOU,Trent Brown,T,,None,Hand,Wrist,Full Participation in Practice,False,Hand + Wrist,0,False,0,0,HOU|Trent Brown
2026,2,HOU,Dalton Schultz,TE,,None,Not injury related - resting player,,Did Not Participate In Practice,True,none listed,0,True,0,0,HOU|Dalton Schultz
2026,2,HOU,Nico Collins,WR,Hamstring,Out,Hamstring,,Did Not Participate In Practice,False,Hamstring,2,False,3,8,HOU|Nico Collins
2026,2,HOU,Jacob Hummel,LB,Groin,Out,Groin,,Did Not Participate In Practice,False,Groin,2,False,3,8,HOU|Jacob Hummel
2026,2,HOU,Logan Hall,DE,,None,Not injury related - resting player,,Did Not Participate In Practice,True,none listed,0,True,0,0,HOU|Logan Hall
2026,2,HOU,Ed Ingram,G,Groin,Out,Groin,,Did Not Participate In Practice,False,Groin,2,False,3,8,HOU|Ed Ingram
2026,2,HOU,Will Anderson Jr.,DE,,None,Not injury related - resting player,,Limited Participation in Practice,True,none listed,0,True,0,0,HOU|Will Anderson Jr.
2026,2,HOU,Wade Woodaz,LB,,None,Thumb,,Full Participation in Practice,False,Thumb,0,False,0,0,HOU|Wade Woodaz
2026,2,IND,Keenan Allen,WR,,None,Not injury related - resting player,,Full Participation in Practice,True,none listed,0,True,0,0,IND|Keenan Allen
2026,2,IND,DeForest Buckner,DT,,None,Ankle,Not injury related - resting player,Did Not Participate In Practice,True,Ankle,2,False,0,2,IND|DeForest Buckner
2026,2,IND,Grover Stewart,DT,,None,Not injury related - personal matter,,Full Participation in Practice,True,none listed,0,True,0,0,IND|Grover Stewart
2026,2,IND,Charvarius Ward,CB,,None,Not injury related - resting player,,Did Not Participate In Practice,True,none listed,0,True,0,0,IND|Charvarius Ward
2026,2,IND,Ashton Dulin,WR,Ankle,Out,Ankle,,Did Not Participate In Practice,False,Ankle,2,False,3,8,IND|Ashton Dulin
2026,2,IND,Akeem Davis-Gaither,LB,,None,Knee,,Full Participation in Practice,False,Knee,0,False,0,0,IND|Akeem Davis-Gaither
2026,2,IND,Sauce Gardner,CB,,None,Rib,,Full Participation in Practice,False,Rib,0,False,0,0,IND|Sauce Gardner
2026,2,IND,Alec Pierce,WR,,None,Heel,,Full Participation in Practice,False,Heel,0,False,0,0,IND|Alec Pierce
2026,2,IND,Anthony Richardson,QB,,None,Groin,,Full Participation in Practice,False,Groin,0,False,0,0,IND|Anthony Richardson
2026,2,IND,Austin Ajiake,LB,,None,Hamstring,,Full Participation in Practice,False,Hamstring,0,False,0,0,IND|Austin Ajiake
2026,2,IND,DJ Giddens,RB,Knee,Questionable,Knee,,Full Participation in Practice,False,Knee,0,False,1,2,IND|DJ Giddens
2026,2,JAX,Foye Oluokun,LB,,None,Wrist,,Full Participation in Practice,False,Wrist,0,False,0,0,JAX|Foye Oluokun
2026,2,JAX,Jakobi Meyers,WR,,None,Thumb,,Limited Participation in Practice,False,Thumb,1,False,0,1,JAX|Jakobi Meyers
2026,2,JAX,Cole Van Lanen,T,,None,Knee,,Full Participation in Practice,False,Knee,0,False,0,0,JAX|Cole Van Lanen
2026,2,JAX,Christian Braswell,CB,,None,Knee,,Full Participation in Practice,False,Knee,0,False,0,0,JAX|Christian Braswell
2026,2,JAX,Brian Thomas Jr.,WR,,None,Shoulder,,Limited Participation in Practice,False,Shoulder,1,False,0,1,JAX|Brian Thomas Jr.
2026,2,JAX,LeQuint Allen Jr.,RB,,None,Hip,,Limited Participation in Practice,False,Hip,1,False,0,1,JAX|LeQuint Allen Jr.
2026,2,KC,Chris Jones,DT,Calf,Questionable,Calf,,Limited Participation in Practice,False,Calf,1,False,1,3,KC|Chris Jones
2026,2,KC,Patrick Mahomes,QB,,None,Knee,,Full Participation in Practice,False,Knee,0,False,0,0,KC|Patrick Mahomes
2026,2,KC,L'Jarius Sneed,CB,,None,Knee,,Full Participation in Practice,False,Knee,0,False,0,0,KC|L'Jarius Sneed
2026,2,KC,Chamarri Conner,S,Knee,Out,Knee,,Did Not Participate In Practice,False,Knee,2,False,3,8,KC|Chamarri Conner
2026,2,KC,Rashee Rice,WR,,None,Knee,,Full Participation in Practice,False,Knee,0,False,0,0,KC|Rashee Rice
2026,2,KC,Josh Simmons,T,Back,Out,Back,,Did Not Participate In Practice,False,Back,2,False,3,8,KC|Josh Simmons
2026,2,KC,Ashton Gillotte,DE,,None,Foot,,Full Participation in Practice,False,Foot,0,False,0,0,KC|Ashton Gillotte
2026,2,KC,R Mason Thomas,DE,,None,Hamstring,,Full Participation in Practice,False,Hamstring,0,False,0,0,KC|R Mason Thomas
2026,2,KC,Mansoor Delane,CB,Shoulder,Questionable,Shoulder,,Limited Participation in Practice,False,Shoulder,1,False,1,3,KC|Mansoor Delane
2026,2,LA,Davante Adams,WR,,None,Not injury related - resting player,,Full Participation in Practice,True,none listed,0,True,0,0,LA|Davante Adams
2026,2,LA,Aaron Donald,DT,,None,Not injury related - resting player,,Did Not Participate In Practice,True,none listed,0,True,0,0,LA|Aaron Donald
2026,2,LA,Tyler Higbee,TE,,None,Not injury related - resting player,,Did Not Participate In Practice,True,none listed,0,True,0,0,LA|Tyler Higbee
2026,2,LA,Kam Curl,S,,None,Ankle,,Limited Participation in Practice,False,Ankle,1,False,0,1,LA|Kam Curl
2026,2,LA,Alaric Jackson,T,,None,Not injury related - resting player,,Did Not Participate In Practice,True,none listed,0,True,0,0,LA|Alaric Jackson
2026,2,LA,Nate Landman,LB,,None,Shoulder,,Limited Participation in Practice,False,Shoulder,1,False,0,1,LA|Nate Landman
2026,2,LA,Puka Nacua,WR,Hip,Questionable,Hip,,Did Not Participate In Practice,False,Hip,2,False,1,4,LA|Puka Nacua
2026,2,LA,Byron Young,LB,,None,Not injury related - resting player,,Did Not Participate In Practice,True,none listed,0,True,0,0,LA|Byron Young
2026,2,LA,Jordan Whittington,WR,Quadricep,Doubtful,Quadricep,,Did Not Participate In Practice,False,Quadricep,2,False,2,6,LA|Jordan Whittington
2026,2,LA,Omar Speights,LB,,None,Hip,,Full Participation in Practice,False,Hip,0,False,0,0,LA|Omar Speights
2026,2,LA,Kamren Kinchens,S,Hamstring,Out,Hamstring,,Did Not Participate In Practice,False,Hamstring,2,False,3,8,LA|Kamren Kinchens
2026,2,LAC,Khalil Mack,DE,,None,Not injury related - resting player,,Full Participation in Practice,True,none listed,0,True,0,0,LAC|Khalil Mack
2026,2,LAC,Bud Dupree,DE,,None,Not injury related - resting player,,Full Participation in Practice,True,none listed,0,True,0,0,LAC|Bud Dupree
2026,2,LAC,Dalvin Tomlinson,DT,,None,Hamstring,Not injury related - resting player,Full Participation in Practice,True,Hamstring,0,False,0,0,LAC|Dalvin Tomlinson
2026,2,LAC,Trey Pipkins,T,Knee,Out,Knee,,Did Not Participate In Practice,False,Knee,2,False,3,8,LAC|Trey Pipkins
2026,2,LAC,Teair Tart,DT,,None,Ankle,,Full Participation in Practice,False,Ankle,0,False,0,0,LAC|Teair Tart
2026,2,LAC,Elijah Molden,S,Hamstring,Out,Hamstring,,Did Not Participate In Practice,False,Hamstring,2,False,3,8,LAC|Elijah Molden
2026,2,LAC,Deane Leonard,CB,Abdomen,Questionable,Abdomen,,Limited Participation in Practice,False,Abdomen,1,False,1,3,LAC|Deane Leonard
2026,2,LAC,Derius Davis,WR,,None,Calf,,Full Participation in Practice,False,Calf,0,False,0,0,LAC|Derius Davis
2026,2,LAC,Ladd McConkey,WR,Rib,Questionable,Rib,,Limited Participation in Practice,False,Rib,1,False,1,3,LAC|Ladd McConkey
2026,2,LAC,Akheem Mesidor,DE,,None,Calf,,Full Participation in Practice,False,Calf,0,False,0,0,LAC|Akheem Mesidor
2026,2,LV,Aidan O'Connell,QB,Not injury related - personal matter,Questionable,Not injury related - personal matter,,Did Not Participate In Practice,True,none listed,2,True,1,4,LV|Aidan O'Connell
2026,2,LV,Brock Bowers,TE,Knee,Doubtful,Knee,,Limited Participation in Practice,False,Knee,1,False,2,5,LV|Brock Bowers
2026,2,LV,Ashton Jeanty,RB,,None,Ankle,,Full Participation in Practice,False,Ankle,0,False,0,0,LV|Ashton Jeanty
2026,2,LV,Darien Porter,CB,Foot,Out,Foot,,Did Not Participate In Practice,False,Foot,2,False,3,8,LV|Darien Porter
2026,2,MIA,Ronnie Harrison,LB,Hamstring,Out,Hamstring,,Did Not Participate In Practice,False,Hamstring,2,False,3,8,MIA|Ronnie Harrison
2026,2,MIA,Tucker Addington,LS,Shoulder,Questionable,Shoulder,,Limited Participation in Practice,False,Shoulder,1,False,1,3,MIA|Tucker Addington
2026,2,MIA,Malik Willis,QB,,None,Toe,,Full Participation in Practice,False,Toe,0,False,0,0,MIA|Malik Willis
2026,2,MIA,Chop Robinson,LB,Concussion,Out,Concussion,,Did Not Participate In Practice,False,Concussion,2,False,3,8,MIA|Chop Robinson
2026,2,MIA,Dante Trader Jr.,S,,None,Hamstring,,Full Participation in Practice,False,Hamstring,0,False,0,0,MIA|Dante Trader Jr.
2026,2,MIA,Seydou Traore,TE,,None,Thumb,Achilles,Limited Participation in Practice,False,Thumb + Achilles,1,False,0,1,MIA|Seydou Traore
2026,2,MIN,Harrison Smith,S,,None,Not injury related - resting player,,Limited Participation in Practice,True,none listed,0,True,0,0,MIN|Harrison Smith
2026,2,MIN,Brian O'Neill,T,Knee,Questionable,Knee,,Limited Participation in Practice,False,Knee,1,False,1,3,MIN|Brian O'Neill
2026,2,MIN,Kyler Murray,QB,Concussion,Out,Concussion,,Limited Participation in Practice,False,Concussion,1,False,3,7,MIN|Kyler Murray
2026,2,MIN,Andrew Van Ginkel,LB,,None,Chest,,Full Participation in Practice,False,Chest,0,False,0,0,MIN|Andrew Van Ginkel
2026,2,MIN,Blake Cashman,LB,,None,Wrist,,Full Participation in Practice,False,Wrist,0,False,0,0,MIN|Blake Cashman
2026,2,MIN,Jauan Jennings,WR,Not injury related - personal matter,Out,Not injury related - personal matter,,Did Not Participate In Practice,True,none listed,2,True,3,8,MIN|Jauan Jennings
2026,2,MIN,Christian Darrisaw,T,,None,Not injury related - resting player,,Did Not Participate In Practice,True,none listed,0,True,0,0,MIN|Christian Darrisaw
2026,2,NE,Robert Spillane,LB,,None,Knee,,Full Participation in Practice,False,Knee,0,False,0,0,NE|Robert Spillane
2026,2,NE,Carlton Davis III,CB,Neck,Out,Neck,,Did Not Participate In Practice,False,Neck,2,False,3,8,NE|Carlton Davis III
2026,2,NE,Dre'Mont Jones,LB,Foot,Questionable,Foot,,Limited Participation in Practice,False,Foot,1,False,1,3,NE|Dre'Mont Jones
2026,2,NE,Ben Brown,C,Knee,Questionable,Knee,,Limited Participation in Practice,False,Knee,1,False,1,3,NE|Ben Brown
2026,2,NE,TreVeyon Henderson,RB,,None,Ankle,,Full Participation in Practice,False,Ankle,0,False,0,0,NE|TreVeyon Henderson
2026,2,NE,Dametrious Crownover,T,Knee,Out,Knee,,Did Not Participate In Practice,False,Knee,2,False,3,8,NE|Dametrious Crownover
2026,2,NO,Cameron Jordan,LB,,None,Hamstring,,Full Participation in Practice,False,Hamstring,0,False,0,0,NO|Cameron Jordan
2026,2,NO,Zach Wood,LS,Calf,Out,Calf,,Did Not Participate In Practice,False,Calf,2,False,3,8,NO|Zach Wood
2026,2,NO,Davon Godchaux,DT,,None,Not injury related - resting player,,Full Participation in Practice,True,none listed,0,True,0,0,NO|Davon Godchaux
2026,2,NO,Alvin Kamara,RB,,None,Knee,,Full Participation in Practice,False,Knee,0,False,0,0,NO|Alvin Kamara
2026,2,NO,Juwan Johnson,TE,,None,Illness,,Full Participation in Practice,False,Illness,0,False,0,0,NO|Juwan Johnson
2026,2,NO,Chase Young,LB,Calf,Questionable,Calf,,Limited Participation in Practice,False,Calf,1,False,1,3,NO|Chase Young
2026,2,NO,Chris Olave,WR,Hamstring,Questionable,Hamstring,,Limited Participation in Practice,False,Hamstring,1,False,1,3,NO|Chris Olave
2026,2,NO,Isaiah Stalbird,LB,Shoulder,Doubtful,Shoulder,,Did Not Participate In Practice,False,Shoulder,2,False,2,6,NO|Isaiah Stalbird
2026,2,NO,Oscar Delp,TE,,None,Hamstring,,Full Participation in Practice,False,Hamstring,0,False,0,0,NO|Oscar Delp
2026,2,NO,Christen Miller,DT,Toe,Questionable,Toe,,Limited Participation in Practice,False,Toe,1,False,1,3,NO|Christen Miller
2026,2,NYG,Andrew Thomas,T,,None,Ankle,,Limited Participation in Practice,False,Ankle,1,False,0,1,NYG|Andrew Thomas
2026,2,NYG,Paulson Adebo,CB,,None,Knee,,Did Not Participate In Practice,False,Knee,2,False,0,2,NYG|Paulson Adebo
2026,2,NYG,Chauncey Golston,DE,,None,Neck,,Full Participation in Practice,False,Neck,0,False,0,0,NYG|Chauncey Golston
2026,2,NYG,Greg Newsome II,CB,,None,Rib,,Full Participation in Practice,False,Rib,0,False,0,0,NYG|Greg Newsome II
2026,2,NYG,Micah McFadden,LB,Neck,Questionable,Neck,,Limited Participation in Practice,False,Neck,1,False,1,3,NYG|Micah McFadden
2026,2,NYG,Deonte Banks,CB,Calf,Questionable,Calf,,Did Not Participate In Practice,False,Calf,2,False,1,4,NYG|Deonte Banks
2026,2,NYG,Francis Mauigoa,T,,None,Shoulder,,Full Participation in Practice,False,Shoulder,0,False,0,0,NYG|Francis Mauigoa
2026,2,NYJ,David Onyemata,DT,,None,Not injury related - resting player,,Full Participation in Practice,True,none listed,0,True,0,0,NYJ|David Onyemata
2026,2,NYJ,Minkah Fitzpatrick,S,Groin,Out,Groin,,Did Not Participate In Practice,False,Groin,2,False,3,8,NYJ|Minkah Fitzpatrick
2026,2,NYJ,Jamien Sherwood,LB,,None,Knee,,Full Participation in Practice,False,Knee,0,False,0,0,NYJ|Jamien Sherwood
2026,2,NYJ,Kene Nwangwu,RB,Back,Out,Back,,Did Not Participate In Practice,False,Back,2,False,3,8,NYJ|Kene Nwangwu
2026,2,NYJ,Joseph Ossai,DE,Foot,Out,Foot,,Did Not Participate In Practice,False,Foot,2,False,3,8,NYJ|Joseph Ossai
2026,2,NYJ,Will McDonald IV,DE,Ankle,Questionable,Ankle,,Limited Participation in Practice,False,Ankle,1,False,1,3,NYJ|Will McDonald IV
2026,2,NYJ,Jarvis Brownlee Jr.,CB,,None,Shoulder,,Full Participation in Practice,False,Shoulder,0,False,0,0,NYJ|Jarvis Brownlee Jr.
2026,2,NYJ,D'Angelo Ponds,CB,,None,Calf,,Full Participation in Practice,False,Calf,0,False,0,0,NYJ|D'Angelo Ponds
2026,2,NYJ,Omar Cooper Jr.,WR,Ankle,Out,Ankle,,Did Not Participate In Practice,False,Ankle,2,False,3,8,NYJ|Omar Cooper Jr.
2026,2,PHI,Marquise Brown,WR,,None,Hamstring,,Full Participation in Practice,False,Hamstring,0,False,0,0,PHI|Marquise Brown
2026,2,PHI,Jonathan Greenard,LB,Pectoral,Out,Pectoral,,Limited Participation in Practice,False,Pectoral,1,False,3,7,PHI|Jonathan Greenard
2026,2,PHI,Elijah Moore,WR,,None,Neck,,Full Participation in Practice,False,Neck,0,False,0,0,PHI|Elijah Moore
2026,2,PHI,Jalen Carter,DT,,None,Wrist,,Limited Participation in Practice,False,Wrist,1,False,0,1,PHI|Jalen Carter
2026,2,PHI,Cooper DeJean,CB,,None,Calf,Abdomen,Full Participation in Practice,False,Calf + Abdomen,0,False,0,0,PHI|Cooper DeJean
2026,2,PHI,Andrew Mukuba,S,Knee,Questionable,Knee,,Limited Participation in Practice,False,Knee,1,False,1,3,PHI|Andrew Mukuba
2026,2,PIT,Cameron Heyward,DT,,None,Not injury related - resting player,,Full Participation in Practice,True,none listed,0,True,0,0,PIT|Cameron Heyward
2026,2,PIT,Michael Pittman,WR,Foot,Questionable,Foot,,Did Not Participate In Practice,False,Foot,2,False,1,4,PIT|Michael Pittman
2026,2,PIT,Darnell Washington,TE,,None,Not injury related - personal matter,,Full Participation in Practice,True,none listed,0,True,0,0,PIT|Darnell Washington
2026,2,PIT,Joey Porter Jr.,CB,Back,Out,Back,,Limited Participation in Practice,False,Back,1,False,3,7,PIT|Joey Porter Jr.
2026,2,PIT,Troy Fautanu,T,Ankle,Questionable,Ankle,,Full Participation in Practice,False,Ankle,0,False,1,2,PIT|Troy Fautanu
2026,2,SEA,Cooper Kupp,WR,,None,Back,,Full Participation in Practice,False,Back,0,False,0,0,SEA|Cooper Kupp
2026,2,SEA,Sam Darnold,QB,Glute,Out,Glute,,Did Not Participate In Practice,False,Glute,2,False,3,8,SEA|Sam Darnold
2026,2,SEA,Josh Jones,T,,None,Knee,,Full Participation in Practice,False,Knee,0,False,0,0,SEA|Josh Jones
2026,2,SEA,Josh Jobe,CB,,None,Wrist,,Full Participation in Practice,False,Wrist,0,False,0,0,SEA|Josh Jobe
